Unnamed: 0,appliance,footprint
137506,Dish washer,"[ 0.  0. -1.  0.  0.  1. -1.  0.  0.  0.  1.  0.  0. -1.  0.  1.  0. -1.
  1. -1.  1. -1.  1.  0.  0.  0. -1.  1. -1.  1.  0. -1.  1. -1.  0.  0.
  0.  0. -1.  1.  0.  0.  0.  0.  1. -1. -1.  1.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  1. -1.  0.  0.  0.  0.  0.
  0.  0. -1.  1.  0.  0.  0.  0. -1.  0.  0.  0.  0.  1.  0. -1.  0.  0.
  1. -1.  0.  0.  1.  0.  0. -1.  1. -1.  0.  0.  0.  1. -1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0. -1.  1.  0.  0.  0.
 -1.  1.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0. -1.  2. -1.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0. -1.  1. -1.  0.  0.  0.  1.  0.  0.  0. -1.
  1.  0.  0. -1.  0.  1.  0.  0.  0. -1.  1.  0. -1.  0.  1.  0. -1.  1.
 -1.  1.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.
  1.  0.  0. -1.  1.  0. -1.  0.  1. -2.  2. -1.  0.  0.  0.  1.  0. -1.
  1.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  1.  0.
  0. -1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -2.
  1.  0.  1. -1.  0.  1.  0. -1.  2. -1.  0. -1.  1.  0. -1.  0.  1.  0.
  0.  0.  0.  0. -1.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0. -1.  0.  0.
  1.  0.  0.  0.  0.  1. -1. -1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  1.
 -1.  1.  0.  0. -1.  0.  1. -1.  1.  0. -1. -1.  0.  0.  2. -1.  0.  0.
  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  3.]"
137507,Dish washer,"[ 0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0. -1.  0.  1.  0.  0.  0.  1.
 -1. -1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0. -1.  0.  0.  1. -2.  2. -1.  1. -1.  0.  0. -1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 -1.  2.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.
 -1.  0.  0.  0.  0.  0.  0.  1.  2.]"
137508,Dish washer,[0. 1.]
137509,Dish washer,"[-7.  0.  0.  0.  0.  0.  1.  0. -1.  0.  0.  0.  1. -1.  0.  1.  0.  0.
 -1.  0. -1.  2. -2.  0. -1.  1.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.
  0.  0.  0. -1.  0.  1.  0.  0. -1.  0.  1. -1.  1.  0.  0.  0.  0. -1.
  1.  0. -1.  1. -1.  1.  0. -1.  0.  1.  0.  0. -1.  0.  1.  0. -1.  0.
  1.  0. -1.  1. -1.  0.  0.  0.  1.  0. -1.  0.  0.  0.  1. -1.  1.  0.
 -1.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  0. -1.  1. -1.  0.
  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0. -1.  1. -1.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  8. 15.  0.  0.]"
137510,Dish washer,"[ 0.  0.  1.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.
 -1.  2. -3.  1.  0.  0.  1.  0. -1.  0.  0.  0.  1.  0.  0.  0.  0.  0.
 -1.  0.  1.  0. -1.  0.  0.  0.  1.  0.  0.  0.  0.]"
137511,Dish washer,[]
137512,Dish washer,"[-1.  1. -1.  0.  0.  0.  0.  0.  1.  0. -1.  0.  0.  0.  0.  1. -1.  0.
  0.  0.  0.  1. -1.  0.  1. -1.  1.  0. -1.  0.  1. -1.  0.  1.  0.  0.
  0.  0.  0.  0.  0. -1.  1.  0.  0.  0. -1.  1.  0.  0.  0.  0. -1.  0.
  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  0. -1.  0.  1.  0.  0.
 -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1. -1.  1.  0.
  0. -1.  1.  0.  0. -1.  1.  0. -1.  0.  1. -1.  0.  0.  1. -1.  0.  1.
  0.  0.  0.  0.  0.  0. -1.  0.  0.  1. -1.  0.  0.  0.  0.  0. -1.  1.
  1. -1.  0.  0. -1.  0.  1.  0.  0. -1.  1.  1.  0. -1.  1. -1.  0.  0.
  1.  0.  0. -1.  1. -1.  1. -1.  0.  0.  0.  0.  1. -1.  0.  0.  1.  0.
  0. -1.  0.  1.  0.  0. -1.  0.  0.  0.  1.  0.  0.  0.  0. -1.  0.  0.
  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  1. -1.  0.  0.  1. -1.  1.  0.
  0.  0. -1.  0.  0.  0.  1.  0.  0.  0.  0. -1.  1. -1.  0.  1.  0.  0.
  0. -1.  0.  1.  0.  0.  0.  0. -1.  0.  0.  1. -1.  0.  0.  0.  0.  1.
 -1.  1.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  1.  0.  0.
 -1.  1.  1. -1.  0.  1.  0.  0. -1.  0.  0.  0.  0.  0. -1.  0.  0.  1.
 -1.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0. -1.  0.  0.  1.  0. -1.  1.  0.  0.  0. -1.  0.  1.  0.  0. -1.
  1. -1.  1.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  1.
  0.  0.  0.  1. -1.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.
  1. -1.  1.  0.  1. -2. -1.  1.  0. -1.  1. -1.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0. -1.  1. -1.  1. -1.  1. -1.  0.  0.  1. -2.  1.  0.
  0. -1.  0. -1.  1.  0. -1.  1.  0.  0. -1.  1.  0.  0.  0.  1. -1.  1.
  0. 13.]"
137513,Dish washer,"[ 0.  0.  0.  0.  0. -1.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.  1. -1.
  1.  0. -1.  0.  0.  0.  0.  0.  0.  0. -1.  1.  1. -1.  0.  1. -1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  1.
  0. -1.  0.  0.  0.  0.  0.  1. -1.  1. -1.  1. -1.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  1.
 -1.  1. -1.  0.  0.  1. -1.  0.]"
137514,Dish washer,"[-37.  -4.  10.   4.   6.  -6.   7. -14. -21.  25. -11.  -7. -14.  10.
   7.  29. -11.   9.  -6. -11.   7.   1. -23.  12.  25. -14.  23. -39.
  33. -16. -17.  31.   5.  -1. -24.   5. -14. -11.   5.  10.  10.   5.
 -17.  -3.  11. -23.   2.  38.  -9. -32.   7.  30. -32.  14. -16.   2.
   2.   8.  28. -14. -14. -14.   6.   4.  13.   2.  -2.  11.   0. -15.
  -1.  -1.  16. -21.  -8.   2.  30.  -3. -37.   4.  34. -15.  15.   9.
 -28.  30. -14.  16. -10.  32. -23.  -4.  -8. -27.   9.  26. -30.  -5.
  39. -15.  19. -20.  26.   0.]"
137515,Dish washer,[0. 0.]
137516,Dish washer,"[-35.  31. -29.   9.   6.  -7.  -2.  -3.  17.   0.   0.  19.   6.  -2.
   0.  -2. -14.  25.   9. -60.  59. -42.   1. -13.  21.   5. -21.  18.
 -22.   9.  35. -39.  17.   0.   3.   8.   4. -17.  -7. -12.  27.  -9.
  25.  -2.  -6.  27. -30.  29.  -2.   0. -32.   3.  29. -27.  30. -39.
  38. -26.  -1.  17.  -3.   0.  -2. -12.  17. -20.  20.   0.  -4. -13.
 -33.  -8.  42.  -3.  15.  -7.   1. -19.  -9.  11.  -3.   8.  11.  -5.
   0.   2.  -1. -16.  26. -25.  10.  -9.   9.   5.   4. -25.  38.  -3.
 -33. -18.  39.   1. -31.   7.   0.  27. -32.  27. -27.   5. -12.   3.
  24. -22.   4.  31. -33.   2.  27. -31.   0.   8.   1. -32.  56. -30.
  33.]"
137517,Dish washer,"[ 0.  0.  0.  0.  0.  0. -1.  0.  1. -1.  0.  0. -1.  0.  0.  0.  0.  0.
  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 22.]"
137518,Dish washer,"[ 0. -1.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0. -1.  1. -1.  0.
  0.  1. -1.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  1.  0. -1.  1. -1.  0.  0.  0.  0.  1. -1.  1.  0. -1.
  0.  0.  0.  0.  1. -1.  1. -1.  0.  0.  0.  0.  0.  1. -1.  0.  1.  0.
  0. -1.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  1.
 -1.  0.  0.  0.  1. -1.  0.  0.]"
137519,Dish washer,"[   9.    15.     0.   -11.     3.     0.   -11.    15.     0.   -19.
   21.   -36.    30.    -7.    13.     0.   -34.    43.     0.   -29.5
   -3.5    3.     0.    -3.    32.     0.   -33.    13.5    0.    -1.5
   14.   -37.     7.    41.     0.   -13.   -19.    13.   -16.   -13.
   -2.     0.    31.   -34.    24.     0.   -18.     0.    25.   -18.
   22.   -11.   -19.    24.     0.   -41.    13.    -9.    39.   -31.
   -7.    -2.    -9.     0.    27.   -13.   -16.    35.   -23.    -5.
    0.    -2.    13.     9.    20.   -25.    27.   -32.     8.     0.
  416.  -398.   -36.    22.    -6.   -20.     0.    29.    -1.    15.
    7.     8.   -25.    -9.    17.     0.   -31.    24.     5.   -24.
   21.     7.     0.     0. ]"
137520,Dish washer,"[-8.  0.  0.  0.  1.  0. -1.  1.  0.  0. -1.  1.  0.  0. -1.  1. -1.  1.
 -1.  1.  0.  0.  0.  0. -1.  1. -1.  0.  0.  0.  1. -1.  0.  0.  1. -1.
  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0. -1.  0.
  0.  0.  0.  0.  0. -1.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.
  0.  1. -1.  1. -1.  1.  0.  0.  0.  0.  0.  0.  1.  0.  0.  1. -1.  0.
  0. -1.  0.  0.  1. -1.  0.  1.  0. -1.  0.  0.  0.  1.  0. -1.  0.  1.
 -1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0. -1.  0.  0.  0.  1.
  0. -1.  0.  0.  0.  0. -1.  1.  1.  0. -1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  5.  0. 24.]"
137521,Dish washer,"[ 0.  0.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  1. -2.  1. -1.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  1.  0.  0. -1.  0.  0.  1.  0.  0. -1.  0.
  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  1. -1.  0.
  0.  0. -1. -1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1. -1.  0.
  0.  0.  1. -1.  0.  0. -1.  0.  1.  0.  0.  1.  0. -1.  1.  0.  0.  1.
 -1.  0.  1. -1.  0.  0.  0.  1.  0. -1. -1.  0.  1.  0.  0. -1.  1.  0.
  1. -1.  0.  0.  0.  0.  1. -1.  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.
  2. -1.  0.  0.  1.  0.  0.  0. -1.  0.  0.  0.  0. -1.  0.  0.  1.  0.
  0.  0.  1. -1.  0.  1. -1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
137522,Dish washer,"[  16.  -48.   20.    0.  -27.   24.   -1.    3.   18.  -16.    0.   37.
   11.  -24.  -15.   25.    0.  -42.   71.  -14.   -8.  -34.    1.    0.
    0.   -1.   31.    8.  -24.  -50.    0.   54.    9.    7.  -38.   -5.
   35.    0.    7.    2.   -9.    6.   -3.   23.    0.  -45.   48.    2.
   -7.   13.  -22.    0.  -14.  -20.   13.   -2.    3.  377. -363.    0.
  -32.   30.   21.  -11.   -4.  -28.   16.    0.   -6.   15.   -2.  -15.
   25.    1.    0.   -5.  -21.   20.  -36.   33.  -29.   33.   -7.   14.
    0.  -40.   64.  -26.  -24.   13.  -28.    0.   16.    8.  -11.   39.
  -42.    4.   -7.  -15.    0.]"
137523,Dish washer,"[ 13.   9. -26.  -8.   0.  30.  17. -21.  -8.   7.  26. -21.   0.  13.
  19. -13.  23. -28.   9. -10.   0.  18. -21.  11. -16.  -6.   5. -20.
   0.  15. -20.  23.   3.   0.  31.   0. -32.  25.  -2.  -8. -20.  29.
  14.   0. -43. -17.  30. -21.  13.  26. -29.  29.   0. -12.]"
137524,Dish washer,"[ -42.   20.  -26.    9.   19.  -20.   34.  -37.    0.   43.  -30.   18.
  -27.   18.  -16.  -17.   12.    0.    0.    0.    0.    0.    0.   31.
    0.   -9.   -4.   -4.  -25.    2.   12.  -22.   49.  -17.  -10.    9.
   22.    0.   13.  -19.    8.  -20.   12.   10.  -20.  -30.   -6.   22.
    0.   -8.    0.   -5.   21.  -24.   29.  -38.   44.  -31.   33.  -34.
   23.  -13.  -14.   13.  -12.    0.   31.  -22.    4.    2.   -6.  -29.
    7.  -12.   42.  -21.    8.    5.    2.    6.  -12.   30.  -28.   15.
    0.   -6.  -20.   43.  -12.   -3.    3.    5.  -36.    8.   15.   -1.
   16.    0.    2.  -48.   36.    3.  -13.  -13.   12.    1.  382. -393.
   -2.   28.  -30.   32.    0.   -8.  -22.    1.]"
137525,Dish washer,"[ 0.  0. -1.  1. -1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0. -1.
  0. -1.  2.  0. -2.  1.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1. -1.  0.  0. -1.  1.  0.  0.  0.  0.  0. -1.  1.  0.  0.
 -1.  1.  0.  0.  0.  0.  0.  1. -1.  1. -1.  0.  0.  0.  0.  0.  0. -1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  1.  0.  0.  0.  0.  0.  0.
  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1. -1.  0.  1. -1.  0.  0.  0.  1. -1.  1.  0.  0.
  0.  0.  0. -1.  0.  0.  0.  1. -1. -1.  0.  0.  0. -1.  1.  0.  0.  0.
  0.  0.  0.  1.  0. -1.  1.  1.  0.  0. -1.  0.  0.  0.  0.  0.  0.  1.
 -1.  0.  0.  1.  0.  0.  1. -1.  0.  0. -1.  1.  0.  0. -1.  0.  1.  0.
  0.  0.  0.  0.  1.  0. -1.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0. -1.
  1.  0.  0. -1.  0.  1. -1.  0.  0.  0.  0.  0. -1.  0.  1. -1.  1.  0.
  0.  0.  1. -1.  0.  1. -1.  0.  0.  1.  0. -1.  0.  0.  0.  0.  0.  0.
  1.  0. -1.  0.  1.  0. -1.  0.  0.  0.  0.  0.  0. -1.  1. -1.  1.  1.
 -1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.
  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  1. -1.  0.  0. -1.  0.  0.  1.  0.  0.  0.  1.  0.  0. -1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  1.  0. -1.  1.
  0.  0.  0.  0.  0. -1.  0. -1.  0.  1.  0. -1.  1.  0.  0.  0.  0.  1.
 -1.  0.  0.  0.  1. -1.  0.  1.  0. -1.  0. -1.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  1. -1. -1.  1. -1.  1. -1.  0.  0.  1.  0. -1.  0.  0.  1.
 -1.  1.  0.  0.  0.  0.  0.  0.  0.  1. -1.  1. -1.  0.  0.  0.  0.  0.]"
137526,Dish washer,"[  5.  24.   0.  -7.   4. -22. -10.  26.   7.   0. -46.  25.  12. -41.
  11.  39.   0. -37.  12.  -2.   6.  30.  -5.   0. -31.  10.  10.  21.
 -12. -31.   0.  35. -36.   1.   6.  -5.   2.   0.  11. -15.  -1.  25.
  -2. -21.   8.   0.  24.  -1. -23.  17.  19.   0. -26.  18.  -5.  -3.
 -16.  24.   0. -22.]"
137527,Dish washer,"[ -16.    0.  -39.   33.  -24.   -9.   13.    0.   -5.   14.   15.   -1.
   11.  -23.    0.   24.   -4.  -28.   27.  -26.   17.    0.   11.   -6.
    5.   -5.  -25.    0.   20.   -5.   -7.    1.  -24.   -2.   40.    0.
    3.    7.  -33.   12.  -30.    0.   -1.   17.   -8.   -8.    4.   35.
    0.  381. -389.   -1.  -35.   32.  -30.    0.    1.   32.  -41.   40.
  -33.    0.   46.  -15.  -18.   30.    7.  -27.    0.   -6.   21.  -28.
   38.  -31.    0.    7.   25.    3.   -1.  -29.    0.   26.  -33.    0.
   27.  -29.   32.    0.  -24.    7.  -11.   35.    0.  -29.   17.  -36.
   35.  -23.   23.    0.  -32.   23.    8.  -18.   38.    0.    5.  -36.
    6.   30.    5.    0.  -45.   36.  -29.   26.]"
137528,Dish washer,"[  -1.    0.    7.  -26.   11.   19.  -19.   -2.    0.   27.  -34.   30.
   -6.  -30.    0.  347. -340.  -11.  334. -317.  -32.    0.   34.  -23.
   33.  -34.   32.  -40.    0.    6.   -2.   29.   13.  -11.   11.    0.
  -29.    1.    3.  -10.   23.   -1.    0.    5.  -37.   37.    3.  323.
 -355.    0.    6.   22.   -8.  -22.    8.    0.   10.   14.]"
137529,Dish washer,"[ -3.  26.  -1.   0. -37.   9.  30.  -1.  -3.   3.   7. -22.  18.   0.
 -26.  21. -22.  11.  14. -28.  11. -13.  34. -10.   0. -23.  36. -36.
  38. -15.  11. -32.  17.   3.  25.   0.  -6. -10. -19.  19. -24.  38.
   8. -39.   7.  25.   0.   6. -21.  34. -46.  24.   3.  -8.  -5.  30.
  -7.   0.  -3.  -4. -27.  24.  15. -12. -14. -22.  24.   0.   2. -19.
   4.  34. -38.  31. -29.  29. -24.  17. -12.   0. -14. -18.   5.   4.
  11. -16.  36.   3. -11. -24.   0.  14. -10.  -5.  13.  -2.  14. -13.
  21.  -4. -15.   0.   5.  28. -20.  13.  12.  -4. -19. -15.   4.   0.
   5.  16.   7. -13.   8. -10.  23. -36.   8.  -4.   0.   0.  27.   0.
  -7.]"
137530,Dish washer,"[ 0.  1. -1.  0.  0.  0.  1. -1.  0.  1.  0. -1.  1.  0. -1.  0.  0. -1.
  0.  0.  0.  0.  0.  0.  1.  0. -1.  0.  0.  0.  1. -1.  1.  0. -1.  1.
  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1. -1.  1.  0.  0.  0. -1.  0.  0. -1.  0.  1.  0.  0.  0.  0. -1.  1.
  0.  1.  0.  0.  0.  0. -1.  1.  0. -1.  0.  0.  0. -1.  1.  0. -1.  1.
  0.  0.  1.  0. -1.  0.  0.  0.  0. -1.  0.  0.  1.  0.  0.  0. -1.  1.
  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0. -1.  0.  0.  0.  1.
  0.  0.  1. -1.  0.  0.  0.  0.  0. -1.  1.  0. -1.  0.  0.  1. -1.  0.
  0.  1. -1.  1.  0. -1.  0.  1. -1.  0.  1. -1.  0.  1.  0.  0. -1.  1.
  0. -1.  1.  0.  0.  1.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.
  0.  1. -1.  0.  0.  0.  0.  1.  0. -1.  0.  0.  1.  0.  0.  0.  0.  0.
 -1.  1.  0. -1.  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.
  0.  0.  0.  0.  1. -1.  0.  0.  1. -2.  1.  0.  0.  0.  0.  0.  1. -1.
  0.  0.  0.  0.  1.  0. -1. -1.  0.  1.  0. -1.  0.  1.  0.  0.  0.  0.
  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1.  0.  1.
 -2.  1.  0.  0.  0. -1.  1. -1.  0.  0.  0.  0.  0.  1. -1.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  2. -1.  0.  0.
  0.  0. -1.  1.  0.  0.  0.  0. -1.  1. -1.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0. -1.  1.  0. -1.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0. -1.  0.  1. -1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0. -1.  0. -1.  0.  1. -1.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  1.
  0. -1.  0.  0.  1.  0. -1.  1. -1.  1.  0. -1.  1.  0.  0.  0.  0.  0.
  0. 15.]"
137531,Dish washer,[]
137532,Dish washer,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  1.
 -1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.
  0.  0.  1. -1.  0. -1.  0.  0.  0.  1. -2.  1.  0. -1.  0.  0.  0.  0.
  1. -1.  0.  1.  0.  0.  0.  0.  0. -1.  1.  0.  0.  0. -1.  0.  1. -1.
  0.  1.  0. -1.  0.  0.  0.  0.  1.  0.  0. -1.  0.  0.  0.  0.  0. -1.
  0.  1.  0. -1.  0.  1. -1.  0.  1.  0. -1.  1. -1.  0.  0.  0.  1. -1.
  0.  1. -1.  1.  0.  0. -1.  1.  0. -1.  1.  0.  0.  0.  0.  0.  0. -1.
  1. -1.  0.  0.  1.  0.  0.  0.  0.  0.  1.  0. -1.  0.  1. -1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0. -1.  0.  0.  0.  0.  1.  0. -1.  1.  0.  0.  0. -1.
  1. -1.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
 -1.  1. -1.  1.  0.  0. -1.  1.  0. -1.  1. -1.  0. -1.  1.  1. -1.  0.
  0.  0. -1.  1.  0. -1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0. -1.  0.
  0.  1.  0. -1.  1. -1.  1.  0.  0. -1.  1. -1.  0.  0.  0.  1. -1.  1.
  0.  0. -1.  1.  1.  0.  0. -1.  0.  0.  1.  0.  0.  0. -1.  1.  0.  0.
 -1.  0.  0.  0.  1. -1.  0.  0.  1. -1.  0.  0.  0.  1. -1.  0.  1.  0.
  0. -1.  1.  0.  0. -1.  0.  0.  0.  1. -1.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0. -1.  1. -1.  1. -1.  0.  0.  0.  0.  0.  0.
  1. -1.  1.  0.  0.  0. -1.  1.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.
  0.  0.  1.  0. -1.  0.  0.  0.  0.  0. -1.  1. -1.  0.  1.  0.  0.  0.
  0.  0.  0. -1.  0.  0.  2. -1.  0.  0.  1.  0.  0.  0. -2.  1.  1.  0.]"
137533,Dish washer,"[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0. -1.
  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  1. -1.  2.  0. -1.  0.
  1.  0.  0.  0.  0. -1.  0.  0.  0.  0. -1.  1.  0.  1.  0. -1. -1.  1.
  1. -1.  0. -1.  0.  1.  0. -1.  1.  0.  0.  1. -1.  0.  0.  0.  0.  0.
  0.  1.  0. -2.  0.  0.  1.  0.  0. -1.  0.  0.  1. -1.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.]"
137534,Dish washer,[0. 0. 1.]
137535,Dish washer,"[  1. -34.  11.   0.  -6.  20.   5.   8. -37.  29.   0.   6. -42.  32.
   3. -27.   6.   0.  -4.  40.  -5. -19.  40.   0. -21.   7.   8.  -7.
  -3. -14.   0.  37.  14.   1.  -4. -21. -13.   0.   1.   8. -11.  28.
 -25.   0.  34. -36.  -2.  28. -13.  -8.   0.  -6.  37.  -1. -26.   6.
  17.   0. -23.  22.  -3. -16.]"
137536,Dish washer,[-1.  1.]
137537,Dish washer,[3.]
137538,Dish washer,[ 1. -1.  0.  2.]
137539,Dish washer,"[   8.  -14.   29.   -6.  -22.   31.  -12.  -19.    2.   -5.    0.    2.
   -3.    0.   26.   -7.   37.   -8.  -19.   24.  -17.  -21.    0.   47.
  -11.  -16.  389. -373.   22.   -6.   -3.   10.  -14.   20.    0.   -1.
  -32.   27.  -10.  -14.    4.   22.   -9.    6.  -32.   19.    0.  -16.
   31.    0.  -32.   -7.   10.  -19.   18.  -12.    5.    0.  -11.   39.
  -17.]"
